amount,lat,lon,is_fraud,hour,day_of_week,tx_count_24h,avg_spend_user,amount_ratio,dist_from_last_tx_km,travel_velocity_kmph,auth_method_PIN,auth_method_Password,category_food,category_grocery,category_tech,category_travel,category_utilities
196.34,61.149138,21.84915,0,13,6,2.0,813.9200000000001,0.24122763908000786,3.8935285420552246,0.0,False,True,False,False,False,False,False
74.13,61.202029,21.855012,0,1,0,3.0,690.404,0.10737191557406967,5.889601171923382,0.0,True,False,True,False,False,False,False
49.64,61.164609,21.850362,0,13,0,2.0,587.6916666666667,0.08446606071778001,4.168371390057722,0.0,False,True,False,False,False,False,False
334.87,61.195721,21.816336,0,2,1,2.0,510.82714285714286,0.6555446488747941,3.910834088942065,0.0,True,False,False,False,False,False,False
83.37,61.137979,21.802989,0,16,1,2.0,488.83250000000004,0.17054921675625087,6.460387006886193,0.0,True,False,True,False,False,False,False
6456.23,61.156938,21.790754,1,12,2,2.0,443.78111111111116,14.548230734371046,2.208001735419246,0.0,False,True,False,False,True,False,False
377.4,61.143469,21.85439,0,14,2,3.0,1045.026,0.3611393400738354,3.7283166284773257,0.0,True,False,False,False,False,False,True
106.41,61.146072,21.847635,0,11,3,3.0,984.3327272727273,0.1081036899939599,0.46386928400539057,0.0,True,False,True,False,False,False,False
105.0,61.204835,21.835564,0,10,4,2.0,911.1725,0.11523613805289339,6.56611453144622,0.0,True,False,False,False,True,False,False
142.3,61.233766,21.857777,0,23,4,2.0,849.1592307692307,0.16757752238186735,3.429742554591578,0.0,True,False,True,False,False,False,False
1874.58,61.236151,21.82116,0,6,5,3.0,798.6692857142858,2.3471291979426487,1.9772088955882954,0.0,False,True,False,False,True,False,False
260.26,61.180275,21.795626,0,18,5,3.0,870.3966666666668,0.2990130936469579,6.361832256907882,0.0,True,False,False,False,False,False,True
8.3,61.205416,21.874362,0,7,6,2.0,832.263125,0.009972807578132218,5.060909742141248,0.0,True,False,True,False,False,False,False
89.3,61.215049,21.823225,0,12,6,3.0,783.7947058823529,0.11393289509332802,2.940480743337047,0.0,False,True,False,False,False,False,True
7.79,61.151048,21.798473,0,15,6,4.0,745.2116666666666,0.010453405855607022,7.239183796339243,0.0,False,False,False,True,False,False,False
1428.52,61.209252,21.868401,0,21,6,4.0,706.4,2.0222536806342015,7.4790647157096934,0.0,True,False,False,False,True,False,False
125.72,61.224196,21.862554,0,23,6,5.0,742.5060000000001,0.1693184970895858,1.6909277300491659,0.0,True,False,False,True,False,False,False
167.13,61.142307,21.823793,0,0,0,6.0,713.1352380952382,0.23435947499439094,9.339625204611147,0.0,False,True,False,True,False,False,False
955.77,61.235825,21.834202,0,14,0,5.0,688.3168181818181,1.388561160723425,10.41367628914763,0.0,False,True,False,False,True,False,False
25.26,61.206277,21.83737,0,1,1,2.0,699.9452173913044,0.036088538606126944,3.289961679314016,0.0,False,True,True,False,False,False,False
78.81,61.161359,21.831569,0,18,1,2.0,671.8333333333334,0.11730587943438353,5.004321257737346,0.0,True,False,False,True,False,False,False
101.2,61.182766,21.811194,0,6,2,2.0,648.1124,0.15614575496472527,2.6190575943298064,0.0,True,False,False,False,False,False,True
2491.94,61.16516,21.813464,0,14,2,3.0,627.0773076923077,3.973895992458297,1.9614770329699198,0.0,False,False,False,False,True,False,False
1636.07,61.172411,21.852028,0,0,3,3.0,696.1462962962963,2.350181289054291,2.2194918087742046,0.0,False,False,False,False,True,False,False
63.95,-6.95958,-28.656382,0,10,0,1.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
490.41,-6.891597,-28.661294,0,0,1,2.0,63.95,7.668647380766224,7.578784866901757,0.0,True,False,False,False,False,False,False
95.98,-6.892337,-28.641501,0,22,1,2.0,277.18,0.34627317988310846,2.1865268272796854,0.0,False,True,False,False,False,False,True
145.27,-6.880325,-28.616889,0,6,2,2.0,216.78,0.6701263954239322,3.027546907511156,0.0,False,False,False,True,False,False,False
5912.27,-6.943793,-28.644249,1,12,2,3.0,198.9025,29.724462990661255,7.676409173717471,0.0,False,True,False,False,True,False,False
7.87,-6.87705,-28.634395,0,4,3,3.0,1341.576,0.005866234935627948,7.500774657739607,0.0,False,False,True,False,False,False,False
66.9,-6.894818,-28.665169,0,20,3,2.0,1119.2916666666667,0.05976994378885456,3.92996254900186,0.0,True,False,False,True,False,False,False
989.1,-6.956655,-28.636843,0,19,4,2.0,968.95,1.0207957066928117,7.553492118818059,0.0,False,True,False,False,True,False,False
398.89,-6.937678,-28.640974,0,13,5,2.0,971.46875,0.4106050760768167,2.158848938266801,0.0,True,False,False,False,False,False,True
138.76,-6.909793,-28.638288,0,15,5,3.0,907.848888888889,0.15284481998962135,3.1148137910678684,0.0,False,False,False,False,False,False,True
44.78,-6.918941,-28.65107,0,15,6,2.0,830.9399999999999,0.05389077430380052,1.739401490767186,0.0,False,True,True,False,False,False,False
7.42,-6.951542,-28.603348,0,17,6,2.0,759.4709090909091,0.00976995946939137,6.394443296520784,0.0,True,False,True,False,False,False,False
112.44,-6.947482,-28.604883,0,21,6,3.0,696.8000000000001,0.1613662456946039,0.48219805955973516,0.0,True,False,False,False,False,False,False
130.17,-6.892022,-28.672234,0,21,6,4.0,651.8492307692309,0.19969341659940237,9.659329366086364,0.0,False,True,True,False,False,False,False
169.44,-6.908075,-28.590751,0,15,0,5.0,614.5864285714287,0.2756975945496448,9.170278715715193,0.0,True,False,False,False,False,False,True
38.74,-6.962527,-28.651438,0,11,1,2.0,584.91,0.06623241182404131,9.029571960250735,0.0,True,False,True,False,False,False,False
16.16,-6.892547,-28.645379,0,5,2,2.0,550.774375,0.02934050808010086,7.810110178818792,0.0,True,False,False,True,False,False,False
38.53,-6.93403,-28.682133,0,14,2,2.0,519.3264705882352,0.0741922512756908,6.14307864206611,0.0,False,False,True,False,False,False,False
134.93,-6.945141,-28.677521,0,6,3,2.0,492.61555555555555,0.2739052765961286,1.3362574972894268,0.0,True,False,False,False,False,False,True
137.95,-6.941812,-28.686116,0,8,3,3.0,473.79,0.2911627514299584,1.0183697370782525,0.0,False,False,False,False,False,False,True
951.46,-6.914242,-28.679812,0,21,3,3.0,456.99800000000005,2.081978476929877,3.1436265012082925,0.0,True,False,False,False,True,False,False
186.42,-6.887192,-28.659572,0,14,4,2.0,480.5438095238095,0.38793549371644426,3.7468670192251925,0.0,True,False,False,True,False,False,False
855.46,-6.945184,-28.678579,0,15,4,3.0,467.17454545454547,1.8311357250161513,6.7811582187311785,0.0,False,True,False,False,True,False,False
568.6,86.704664,-73.471632,0,0,0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
4869.06,86.743398,-73.418349,1,23,0,2.0,568.6,8.56324305311291,4.320310966590691,0.0,False,True,False,False,True,False,False
414.94,86.740422,-73.480657,0,7,1,2.0,2718.8300000000004,0.15261711839283806,0.5143490002100297,0.0,False,True,False,False,False,False,False
287.09,86.743427,-73.414903,0,0,2,2.0,1950.8666666666668,0.14716023647609608,0.5332189850956985,0.0,False,False,False,False,False,False,True
7.8,86.77332,-73.459737,0,10,2,2.0,1534.9225000000001,0.00508168979215563,3.3358823922688816,0.0,True,False,False,True,False,False,False
285.3,86.696698,-73.418695,0,9,3,2.0,1229.498,0.23204592443419997,8.52394087260228,0.0,False,False,False,False,False,False,True
2349.13,86.747562,-73.472976,0,15,3,2.0,1072.131666666667,2.1910834956527414,5.666337753597784,0.0,False,False,False,False,True,False,False
457.28,86.749901,-73.496943,0,5,4,3.0,1254.5600000000002,0.36449432470348164,0.3008142075372068,0.0,False,False,False,False,False,False,False
46.16,86.690508,-73.473073,0,1,5,2.0,1154.9,0.03996882846999739,6.605945720288439,0.0,True,False,False,True,False,False,False
176.6,86.74555,-73.47133,0,23,5,2.0,1031.7066666666667,0.17117268474243325,6.1204012094945694,0.0,False,True,False,True,False,False,False
198.28,86.740086,-73.455233,0,22,6,2.0,946.1960000000001,0.2095548913755712,0.6160217547998964,0.0,False,True,False,True,False,False,False
121.92,86.70687,-73.45862,0,23,6,3.0,878.2036363636365,0.13882884897269632,3.693513406980096,0.0,False,True,False,True,False,False,False
391.49,86.69849,-73.448847,0,20,0,3.0,815.1800000000002,0.4802497607890281,0.933907480947348,0.0,False,True,False,False,False,False,False
94.34,86.71308,-73.465814,0,7,1,2.0,782.5884615384616,0.12054867230541644,1.6259522721426154,0.0,False,True,False,True,False,False,False
2809.63,86.705635,-73.43596,0,14,1,3.0,733.4278571428573,3.830819858609133,0.8494929502508071,0.0,False,True,False,False,True,False,False
138.33,86.713684,-73.499063,0,4,2,3.0,871.8413333333334,0.15866419119075184,0.9814432248487015,0.0,True,False,False,True,False,False,False
244.7,86.739581,-73.497734,0,6,2,4.0,825.996875,0.29624809415895187,2.879627378189885,0.0,False,False,False,False,False,False,True
12.74,86.753629,-73.410765,0,9,2,4.0,791.8029411764707,0.016089861930887437,1.6556731368251034,0.0,True,False,False,False,False,False,False
444.11,-39.433532,-145.871009,0,14,1,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False
14.14,-39.529731,-145.919059,0,11,2,2.0,444.11,0.03183895881650942,11.464215550367511,0.0,True,False,True,False,False,False,False
109.6,-39.442726,-145.871784,0,0,3,2.0,229.125,0.47834151663938895,10.490745609921618,0.0,True,False,False,True,False,False,False
98.92,-39.474912,-145.860642,0,5,3,3.0,189.28333333333333,0.5226028000352206,3.7045473200065206,0.0,False,True,True,False,False,False,False
302.78,-39.44065,-145.90307,0,14,3,3.0,166.6925,1.816398458238973,5.2709151610161245,0.0,True,False,False,False,False,False,True
172.65,-39.506349,-145.866771,0,23,3,4.0,193.91,0.8903615079160435,7.942051870057781,0.0,False,False,False,True,False,False,False
2484.47,-39.461926,-145.91945,0,21,4,2.0,190.36666666666667,13.050971808790052,6.696160064863322,0.0,True,False,False,False,True,False,False
18.35,-39.485567,-145.884117,0,16,5,2.0,518.0957142857143,0.03541816597595039,4.0134648989877615,0.0,False,False,False,True,False,False,False
1504.41,-39.448451,-145.912644,0,6,6,2.0,455.62749999999994,3.3018419652018376,4.798922846575957,0.0,False,False,False,False,True,False,False
360.62,-39.488186,-145.907357,0,12,6,3.0,572.1588888888888,0.6302794678245943,4.441577420746001,0.0,True,False,False,False,False,False,True
142.73,-39.480349,-145.948032,0,3,0,3.0,551.0049999999999,0.25903576192593536,3.5978643689491685,0.0,True,False,True,False,False,False,False
1261.97,-39.486271,-145.87506,0,6,0,3.0,513.8890909090909,2.4557244400100484,6.297079204119473,0.0,True,False,False,False,True,False,False
394.15,-39.510747,-145.863014,0,21,0,3.0,576.2291666666666,0.6840160526410933,2.911258827979142,0.0,False,False,False,False,False,False,False
1693.92,-39.530034,-145.898436,0,5,1,3.0,562.2230769230769,3.0128966055083533,3.7189920299861496,0.0,False,False,False,False,True,False,False
29.26,-39.497375,-145.894523,0,19,1,3.0,643.0585714285714,0.04550129848203119,3.6469957125656474,0.0,False,False,False,True,False,False,False
102.1,-39.501094,-145.903753,0,19,1,4.0,602.1386666666666,0.16956227137049273,0.8934172539711622,0.0,False,False,False,False,False,False,True
110.4,-39.514406,-145.912069,0,9,2,3.0,570.88625,0.19338353305934414,1.6431881536980044,0.0,False,True,True,False,False,False,False
1310.4,-39.475642,-145.937231,0,20,2,2.0,543.7988235294117,2.409714665241688,4.820871192703118,0.0,False,False,False,False,True,False,False
2105.04,-39.51665,-145.914218,0,14,3,2.0,586.3877777777777,3.5898428988022717,4.96907736111209,0.0,False,False,False,False,True,False,False
50.72,-39.527075,-145.930685,0,23,3,2.0,666.3168421052632,0.07611994293847876,1.8272211875035254,0.0,False,False,False,True,False,False,False
56.25,-39.473935,-145.920937,0,7,4,3.0,635.537,0.08850782881248455,5.967797825239418,0.0,False,False,False,False,False,False,True
114.76,-39.461644,-145.933456,0,1,5,2.0,607.9519047619048,0.18876493206307832,1.738592840712045,0.0,False,True,False,False,True,False,False
262.93,-39.451373,-145.882949,0,17,5,2.0,585.5340909090909,0.44904302598637613,4.484127830954439,0.0,False,True,False,False,False,False,False
79.98,-39.435022,-145.867952,0,6,6,2.0,571.5078260869566,0.13994559015510458,2.2280268812348196,0.0,False,False,False,False,False,False,True
2358.61,-39.43282,-145.935669,0,0,0,2.0,551.0275,4.280385280226486,5.820840449175618,0.0,False,True,False,False,True,False,False
98.94,-39.444489,-145.906082,0,7,0,2.0,623.3308000000001,0.15872791782469275,2.8529612473458257,0.0,False,False,True,False,False,False,False
75.8,-39.492428,-145.884972,0,6,1,2.0,603.161923076923,0.1256710629432969,5.63015372551687,0.0,False,True,False,True,False,False,False
74.52,-39.45582,-145.948697,0,0,2,2.0,583.63,0.12768363517982284,6.818170653978124,0.0,False,True,False,False,False,False,False
59.4,-39.525818,-145.893845,0,3,2,3.0,565.4475,0.10504954040826071,9.09599714071258,0.0,True,False,True,False,False,False,False
484.42,-39.516047,-145.882698,0,9,2,3.0,547.9975862068966,0.8839819958935132,1.4472873996076874,0.0,False,True,False,False,False,False,False
144.16,-39.476145,-145.850735,0,20,2,4.0,545.8783333333333,0.2640881515111731,5.216124210234914,0.0,False,True,False,False,False,False,True
256.98,-39.520607,-145.910512,0,4,3,3.0,532.9196774193548,0.4822115055770071,7.123873947173085,0.0,False,True,False,False,False,False,True
2858.3,-39.519092,-145.872802,0,22,3,2.0,524.2965624999999,5.451685562023879,3.2390054004648876,0.0,False,False,False,False,True,False,False
24.68,43.984548,61.040513,0,2,4,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False
85.34,43.975148,61.012185,0,23,4,2.0,24.68,3.4578606158833063,2.496029776282341,0.0,True,False,False,True,False,False,False
130.91,44.029739,61.014777,0,3,5,2.0,55.010000000000005,2.3797491365206325,6.073781477203621,0.0,False,False,False,False,False,False,True
499.15,43.99309,61.037398,0,0,6,2.0,80.31,6.215290748350143,4.458668800811676,0.0,False,False,False,False,True,False,False
2251.71,44.021554,61.089589,0,1,6,3.0,185.01999999999998,12.17008972003027,5.23837030243382,0.0,True,False,False,False,True,False,False
376.75,44.027615,61.021656,0,22,6,3.0,598.358,0.6296397808669727,5.4731533957078735,0.0,False,True,False,False,False,False,True
157.3,43.981713,61.024805,0,23,6,4.0,561.4233333333333,0.28018073111793246,5.110279705459425,0.0,True,False,False,True,False,False,False
1853.79,44.047703,61.009697,0,5,0,3.0,503.6914285714286,3.680408072969845,7.436546988816592,0.0,True,False,False,False,True,False,False
2611.21,43.961813,61.032601,0,17,0,4.0,672.45375,3.883107202539952,9.724629849296027,0.0,False,False,False,False,True,False,False
40.23,44.022663,61.090906,0,1,1,3.0,887.8711111111111,0.04531063067211957,8.2180788272473,0.0,False,False,False,True,False,False,False
398.69,44.008835,61.067121,0,1,1,4.0,803.107,0.4964344726169738,2.445765361158015,0.0,True,False,False,False,False,False,False
2958.6,64.058064,90.425291,0,0,2,1.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False
66.58,64.065679,90.473568,0,11,2,2.0,2958.6,0.02250388697356858,2.496046230563271,0.0,True,False,False,False,False,False,False
91.36,64.134049,90.475683,0,3,3,2.0,1512.59,0.0603997117526891,7.603091139805281,0.0,True,False,True,False,False,False,False
39.18,64.110993,90.492186,0,7,3,3.0,1038.8466666666666,0.037714901782104515,2.685899753397768,0.0,True,False,False,True,False,False,False
72.78,64.138771,90.469775,0,2,4,3.0,788.93,0.09225153055404156,3.274636139322557,0.0,False,True,False,True,False,False,False
2292.36,64.087267,90.493706,0,9,4,2.0,645.7,3.5501935883537246,5.843636749358682,0.0,False,True,False,False,True,False,False
488.25,64.089104,90.454141,0,10,4,3.0,920.1433333333334,0.5306238520810163,1.933314814454478,0.0,False,False,False,False,False,False,False
67.05,64.104613,90.456479,0,11,4,4.0,858.4442857142858,0.07810640843652386,1.7282576877426061,0.0,False,True,True,False,False,False,False
486.66,64.110738,90.429711,0,4,5,4.0,759.52,0.6407467874447019,1.467395240359543,0.0,False,False,False,False,False,False,False
38.98,64.115508,90.491919,0,15,5,2.0,729.2022222222222,0.05345567911355179,3.0662487322275176,0.0,False,True,False,True,False,False,False
156.83,64.087389,90.490571,0,6,6,2.0,660.1800000000001,0.23755642400557422,3.1273754897149577,0.0,True,False,False,False,False,False,False
96.02,64.129791,90.479095,0,9,6,3.0,614.420909090909,0.1562772336997291,4.7476999395544075,0.0,False,False,False,True,False,False,False
347.29,64.142892,90.476645,0,18,6,3.0,571.2208333333334,0.6079785255264674,1.4616041750495183,0.0,True,False,False,False,False,False,False
179.89,64.087145,90.487157,0,21,6,4.0,553.9953846153846,0.324713896533434,6.21975218186535,0.0,True,False,False,False,False,False,True
1250.54,64.099263,90.45512,0,14,0,3.0,527.2735714285715,2.3717099960307944,2.0586639544261813,0.0,False,True,False,False,True,False,False
262.13,64.077776,90.475858,0,23,0,2.0,575.4913333333334,0.45548904877802965,2.5930442663848536,0.0,False,False,False,False,False,False,True
141.47,64.080899,90.510854,0,12,1,3.0,555.90625,0.2544853561189499,1.736107679183697,0.0,False,True,False,True,False,False,False
79.02,64.104479,90.46336,0,9,2,2.0,531.5276470588235,0.14866583222387855,3.4926834329502445,0.0,False,True,False,False,False,False,False
291.11,64.149506,90.505786,0,16,2,2.0,506.3883333333333,0.5748750135765371,5.413480424494471,0.0,False,True,False,False,False,False,True
149.31,-47.645581,19.833085,0,20,6,1.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False
161.23,-47.618067,19.801953,0,13,0,2.0,149.31,1.0798339026187127,3.847351156035121,0.0,False,True,False,False,False,False,True
16.41,-47.663385,19.817129,0,10,1,2.0,155.26999999999998,0.10568686803632384,5.16581128212249,0.0,True,False,False,True,False,False,False
63.79,-47.594377,19.781631,0,23,1,2.0,108.98333333333333,0.585318856094204,8.121357872208002,0.0,False,False,False,True,False,False,False
631.1,-47.640133,19.776458,0,20,2,2.0,97.685,6.460562010544096,5.102588235744619,0.0,False,True,False,False,True,False,False
107.2,-47.61842,19.789057,0,22,2,3.0,204.368,0.5245439599154467,2.5924107432122105,0.0,False,False,False,False,False,False,False
53.52,-47.620211,19.806791,0,12,3,3.0,188.17333333333332,0.28441862112945515,1.3440230650624612,0.0,False,True,False,False,False,False,True
255.32,-47.579648,19.786957,0,13,3,4.0,168.93714285714285,1.5113313489378974,4.749239753574401,0.0,True,False,False,False,False,False,True
104.59,-47.608978,19.794164,0,9,4,3.0,179.735,0.5819122597156925,3.305821035975581,0.0,False,True,True,False,False,False,False
128.01,-47.643655,19.855955,0,16,4,2.0,171.38555555555556,0.7469124196904964,6.025891034867659,0.0,True,False,False,True,False,False,False
2527.27,-47.649475,19.842634,0,22,4,3.0,167.048,15.129004836933097,1.1893802361338426,0.0,True,False,False,False,True,False,False
2425.22,-47.619486,19.832258,0,9,5,3.0,381.6136363636364,6.355171222678815,3.424058995577929,0.0,True,False,False,False,True,False,False
395.47,-47.610908,19.839785,0,23,5,2.0,551.9141666666666,0.716542578329662,1.108204340911773,0.0,True,False,False,False,False,False,True
1714.7,-47.655469,19.835235,0,1,6,3.0,539.88,3.17607616507372,4.966672811334996,0.0,False,False,False,False,True,False,False
28.3,-47.572274,19.84771,0,23,6,2.0,623.7957142857142,0.04536741653059496,9.298004396648807,0.0,False,True,True,False,False,False,False
6.32,-47.631071,19.835289,0,12,0,2.0,584.096,0.010820139155207364,6.603922639405671,0.0,False,False,True,False,False,False,False
1736.16,-47.642741,19.777399,0,23,0,3.0,547.985,3.168261904979151,4.527421169493312,0.0,False,False,False,False,True,False,False
88.34,-47.576698,19.847299,0,20,1,2.0,617.8776470588235,0.14297328997174388,9.021493426048552,0.0,False,True,True,False,False,False,False
370.83,-47.662094,19.819164,0,20,1,3.0,588.4588888888889,0.6301714648243151,9.72693621285263,0.0,False,False,False,False,False,False,False
2733.32,-47.585055,19.788166,0,21,1,4.0,577.0047368421052,4.737084161490968,8.875771123229217,0.0,False,False,False,False,True,False,False
136.63,-47.616536,19.84597,0,1,2,4.0,684.8205,0.19951213493170836,5.571124045741303,0.0,False,True,False,True,False,False,False
134.52,-47.588527,19.800947,0,21,2,2.0,658.7161904761904,0.2042154146883115,4.592889890265152,0.0,True,False,False,True,False,False,False
137.35,42.190213,-89.569554,0,2,2,1.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False
5.7,42.190907,-89.640789,0,14,2,2.0,137.35,0.041499817983254465,5.869275140203881,0.0,False,False,False,True,False,False,False
1692.91,42.212933,-89.57929,0,8,3,2.0,71.52499999999999,23.66878713736456,5.626746017452662,0.0,True,False,False,False,True,False,False
66.52,42.239555,-89.634725,0,4,4,2.0,611.9866666666667,0.10869517854419486,5.440361574484774,0.0,False,True,False,True,False,False,False
2553.3,42.227643,-89.629201,0,16,4,2.0,475.62,5.368361296833607,1.40045616724766,0.0,False,True,False,False,True,False,False
88.43,42.26011,-89.557667,0,7,5,2.0,891.1560000000002,0.09923066219606891,6.907016227788922,0.0,False,True,True,False,False,False,False
528.49,42.197654,-89.556994,0,16,5,3.0,757.3683333333333,0.6977978570532611,6.945011400464727,0.0,False,False,False,False,True,False,False
6642.73,42.209325,-89.555949,1,3,6,3.0,724.6714285714287,9.166540501113802,1.3006074141582875,0.0,False,True,False,False,True,False,False
815.81,42.257399,-89.621747,0,4,6,4.0,1464.42875,0.5570841189781339,7.610579830466627,0.0,False,False,False,False,True,False,False
119.06,42.224977,-89.636597,0,22,6,3.0,1392.36,0.08550949467091845,3.8067809347831747,0.0,False,True,True,False,False,False,False
172.72,42.170926,-89.639526,0,13,0,2.0,1265.0300000000002,0.13653431143925437,6.015038151858535,0.0,True,False,False,True,False,False,False
399.86,42.186354,-89.637976,0,21,0,3.0,1165.729090909091,0.34301280041675053,1.7202633095610367,0.0,False,False,False,False,False,False,True
8.45,42.212952,-89.629234,0,17,1,2.0,1101.9066666666668,0.007668526069963577,3.0439681981889977,0.0,False,True,True,False,False,False,False
122.36,42.253978,-89.632689,0,4,2,2.0,1017.7946153846153,0.12022071855210323,4.570742727091523,0.0,True,False,False,True,False,False,False
112.02,42.251002,-89.593821,0,13,2,3.0,953.835,0.11744169589079871,3.2161102932063748,0.0,True,False,False,False,False,False,True
226.28,42.213208,-89.576665,0,22,2,3.0,897.714,0.25206246087283923,4.433523343026479,0.0,False,True,False,False,False,False,True
147.81,42.258163,-89.57822,0,6,3,3.0,855.749375,0.1727258053796417,5.0004069425294375,0.0,False,True,False,False,False,False,True
1419.03,29.135227,-1.33281,0,22,5,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False
399.11,29.174269,-1.298344,0,12,6,2.0,1419.03,0.2812555055213773,5.481641195497861,0.0,False,False,False,False,False,False,True
14.62,29.123192,-1.329017,0,9,0,2.0,909.0699999999999,0.016082369894507575,6.413243475409846,0.0,True,False,True,False,False,False,False
365.59,29.119121,-1.268227,0,5,1,2.0,610.92,0.5984253257382308,5.922408837153584,0.0,True,False,False,False,False,False,True
182.78,29.207987,-1.364265,0,12,1,2.0,549.5875,0.3325767052562149,13.586839602417154,0.0,False,False,False,False,False,False,True
240.26,29.127946,-1.272579,0,6,2,2.0,476.226,0.5045083636760698,12.588188798526696,0.0,False,True,False,False,False,False,False
173.51,29.129093,-1.315028,0,13,2,2.0,436.8983333333333,0.39714044838806895,4.125132962859945,0.0,False,False,False,False,False,False,True
93.06,29.16785,-1.318361,0,11,3,2.0,399.2714285714286,0.2330745286056746,4.321719888818209,0.0,False,True,False,False,False,False,False
130.56,29.126027,-1.268839,0,11,4,2.0,360.995,0.3616670591005416,6.690045042013151,0.0,False,True,True,False,False,False,False
106.07,29.178003,-1.282009,0,22,4,2.0,335.3911111111111,0.3162576361925712,5.919284198855526,0.0,True,False,True,False,False,False,False
2664.34,-1.683511,54.610559,0,0,6,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False
181.06,-1.670045,54.600548,0,22,6,2.0,2664.34,0.06795679230128286,1.8655164152579655,0.0,False,True,False,False,True,False,False
103.69,-1.648748,54.63714,0,21,0,2.0,1422.7,0.07288254726927672,4.706336072326889,0.0,True,False,False,True,False,False,False
2180.16,-1.660419,54.593619,0,6,1,2.0,983.0300000000001,2.2177959980875452,5.008354015983613,0.0,True,False,False,False,True,False,False
166.93,-1.638315,54.648446,0,23,1,2.0,1282.3125,0.130178876054004,6.570948792662283,0.0,True,False,False,False,False,False,False
2053.49,-1.718432,54.683718,0,5,2,3.0,1059.236,1.9386520095616082,9.73306934377664,0.0,False,False,False,False,True,False,False
160.23,-1.736196,54.623001,0,19,2,3.0,1224.945,0.1308058729167432,7.031498211831483,0.0,False,True,False,False,False,False,True
123.57,-1.700317,54.677495,0,8,3,2.0,1072.8428571428572,0.11517996244956656,7.25262774898715,0.0,False,False,False,False,False,False,True
5524.07,-1.723528,54.656671,1,22,3,2.0,954.1837499999999,5.7893146891256535,3.4667191495863245,0.0,False,True,False,False,True,False,False
184.35,-1.716986,54.647353,0,6,4,3.0,1461.9488888888889,0.12609879962363785,1.2655948585797179,0.0,False,False,False,False,False,False,True
694.56,-1.652994,54.671243,0,3,5,2.0,1334.1889999999999,0.5205859139896971,7.5948777477148175,0.0,True,False,False,False,True,False,False
2316.86,-1.706362,54.621247,0,1,6,2.0,1276.040909090909,1.8156627922302293,8.129859226298233,0.0,False,True,False,False,True,False,False
1194.64,-1.714225,54.602188,0,8,6,2.0,1362.7758333333334,0.8766225308515524,2.291664260021154,0.0,True,False,False,False,True,False,False
19.84,-1.641336,54.654266,0,7,0,2.0,1349.8423076923077,0.014698013158232158,9.959614256578195,0.0,False,False,False,True,False,False,False
371.32,-1.684725,54.62,0,19,0,2.0,1254.842142857143,0.29590973025064615,6.146751654176198,0.0,False,True,False,False,False,False,True
50.75,-1.731795,54.620822,0,21,0,3.0,1195.9406666666666,0.0424352155708951,5.234742521827319,0.0,False,True,False,True,False,False,False
109.2,-1.689359,54.692655,0,22,0,4.0,1124.36625,0.09712137837648542,9.274080755801986,0.0,True,False,True,False,False,False,False
87.09,-1.732663,54.675955,0,7,1,5.0,1064.650588235294,0.08180148582302066,5.16054416653177,0.0,False,False,True,False,False,False,False
90.41,-1.721602,54.659379,0,7,1,6.0,1010.3416666666666,0.08948458029874383,2.2151522604680784,0.0,True,False,True,False,False,False,False
389.55,-1.694119,54.634306,0,6,2,3.0,961.9242105263156,0.40496953474833347,4.135811863447759,0.0,True,False,False,False,False,False,True
859.41,-19.483133,99.927163,0,12,2,1.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False
102.63,-19.44957,99.928037,0,1,3,2.0,859.41,0.11941913638426362,3.733159993176974,0.0,True,False,False,True,False,False,False
244.49,-19.436587,100.018081,0,18,3,2.0,481.02,0.5082740842376616,9.551185538571403,0.0,False,True,False,False,True,False,False
281.34,-19.426268,99.928413,0,18,3,3.0,402.1766666666667,0.6995433184421439,9.472454532471412,0.0,False,False,False,False,False,False,True
321.54,-19.457174,99.988536,0,4,4,3.0,371.9675,0.8644303601793168,7.180027145984913,0.0,False,False,False,False,False,False,True
145.99,-19.423814,99.930343,0,0,5,2.0,361.88199999999995,0.40341879397151564,7.140918752009309,0.0,False,False,False,True,False,False,False
453.81,-19.431809,100.013406,0,22,5,2.0,325.90000000000003,1.392482356551089,8.75553783022603,0.0,False,True,False,False,False,False,False
200.91,-19.495074,99.926127,0,19,6,2.0,344.17285714285714,0.5837473694696602,11.541974621154742,0.0,True,False,False,False,True,False,False
166.41,-19.437101,100.022676,0,9,0,2.0,326.265,0.5100455151487288,12.000480990131333,0.0,False,False,False,False,False,False,False
35.15,-19.427642,99.983895,0,23,0,2.0,308.50333333333333,0.11393718058151721,4.200419405519527,0.0,False,True,True,False,False,False,False
291.47,-19.456659,99.976469,0,12,1,2.0,281.168,1.0366400159335345,3.319167747119036,0.0,True,False,False,False,False,False,False
